Time (ms),Latitude,Longitude,Speed (kt),AccelX (g),AccelY,AccelZ,GyroX (dps),GyroY,GyroZ,MagX (uT),MagY,MagZ,Temp (C),Pressure (Pa),Alt (m)
101032.0,43.67809295654297,-79.5370864868164,0.0,0.05810546875,0.11572265625,0.9892578125,-1.1585365533828735,0.6707317233085632,-0.060975611209869385,25.80645179748535,29.257314682006836,56.71417999267578,24.09000015258789,99099.203125,0.4174792766571045
101032.0,43.67809295654297,-79.5370864868164,0.0,0.05810546875,0.11572265625,0.9892578125,-1.1585365533828735,0.6707317233085632,-0.060975611209869385,25.80645179748535,29.257314682006836,56.71417999267578,24.09000015258789,99099.203125,0.4174792766571045
101032.0,43.67809295654297,-79.5370864868164,0.0,0.05810546875,0.11572265625,0.9892578125,-1.1585365533828735,0.6707317233085632,-0.060975611209869385,25.80645179748535,29.257314682006836,56.71417999267578,24.09000015258789,99099.203125,0.4174792766571045
101032.0,43.67809295654297,-79.5370864868164,0.0,0.05810546875,0.11572265625,0.9892578125,-1.1585365533828735,0.6707317233085632,-0.060975611209869385,25.80645179748535,29.257314682006836,56.71417999267578,24.09000015258789,99099.203125,0.4174792766571045
101032.0,43.67809295654297,-79.5370864868164,0.0,0.05810546875,0.11572265625,0.9892578125,-1.1585365533828735,0.6707317233085632,-0.060975611209869385,25.80645179748535,29.257314682006836,56.71417999267578,24.09000015258789,99099.203125,0.4174792766571045
101535.0,43.67809295654297,-79.5370864868164,0.0,0.0537109375,0.12548828125,0.9970703125,-1.1585365533828735,0.6707317233085632,-0.060975611209869385,25.95648956298828,28.657163619995117,56.26406478881836,24.09000015258789,99099.625,0.38048744201660156
101535.0,43.67809295654297,-79.5370864868164,0.0,0.0537109375,0.12548828125,0.9970703125,-1.1585365533828735,0.6707317233085632,-0.060975611209869385,25.95648956298828,28.657163619995117,56.26406478881836,24.09000015258789,99099.625,0.38048744201660156
101535.0,43.67809295654297,-79.5370864868164,0.0,0.0537109375,0.12548828125,0.9970703125,-1.1585365533828735,0.6707317233085632,-0.060975611209869385,25.95648956298828,28.657163619995117,56.26406478881836,24.09000015258789,99099.625,0.38048744201660156
101535.0,43.67809295654297,-79.5370864868164,0.0,0.0537109375,0.12548828125,0.9970703125,-1.1585365533828735,0.6707317233085632,-0.060975611209869385,25.95648956298828,28.657163619995117,56.26406478881836,24.09000015258789,99099.625,0.38048744201660156
101535.0,43.67809295654297,-79.5370864868164,0.0,0.0537109375,0.12548828125,0.9970703125,-1.1585365533828735,0.6707317233085632,-0.060975611209869385,25.95648956298828,28.657163619995117,56.26406478881836,24.09000015258789,99099.625,0.38048744201660156
101535.0,43.67809295654297,-79.5370864868164,0.0,0.0537109375,0.12548828125,0.9970703125,-1.1585365533828735,0.6707317233085632,-0.060975611209869385,25.95648956298828,28.657163619995117,56.26406478881836,24.09000015258789,99099.625,0.38048744201660156
